   AWS  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB WW WW WW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
722280 13876 200301291625 220  13 ***  30 OVC * * *  5.0 61 10 ** *   55   52 ****** 30.18 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301291633 210  14 ***  28 OVC * * *  5.0 61 10 ** *   55   52 ****** 30.18 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301291653 220  16 ***  32 BKN * * *  5.0 61 ** ** *   56   51 1021.3 30.17 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291753 210  15  21  34 OVC * * * 10.0 61 ** ** *   56   52 1020.0 30.13 ******  56  53  0.08  0.26 ***** ***** ** 
722280 13876 200301291803 220  14  19  19 OVC * * * 10.1 61 ** ** *   57   52 ****** 30.13 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301291853 220  12 ***  15 OVC * * *  3.0 61 45 10 *   56   53 1020.0 30.13 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301291940 230  10 ***  13 OVC * * *  2.5 63 10 ** *   55   54 ****** 30.13 ****** *** ***  0.07 ***** ***** ***** ** 
722280 13876 200301291953 210   8 ***  13 OVC * * *  2.5 63 10 ** *   55   54 1019.7 30.12 ****** *** ***  0.11 ***** ***** ***** ** 
722280 13876 200301292000 210   8 ***  13 OVC * * *  2.5 63 45 10 *   55   53 1019.7 30.12 ****** *** ***  0.20 ***** ***** ***** ** 
722280 13876 200301292018 200  11 ***  22 OVC * * *  2.0 63 10 ** *   55   54 ****** 30.11 ****** *** ***  0.05 ***** ***** ***** ** 
722280 13876 200301292021 210  10 ***  22 OVC * * *  1.5 63 10 ** *   55   54 ****** 30.10 ****** *** ***  0.07 ***** ***** ***** ** 
722280 13876 200301292043 210  13 ***  12 OVC * * *  1.5 63 10 ** *   55   54 ****** 30.10 ****** *** ***  0.13 ***** ***** ***** ** 
722280 13876 200301292053 210  13 ***  25 OVC * * *  1.5 63 45 10 *   55   53 1019.2 30.10 ****** *** ***  0.20 ***** *****  0.32 ** 
722280 13876 200301292112 210   9 ***  39 OVC * * *  1.5 63 10 ** *   55   54 ****** 30.10 ****** *** ***  0.04 ***** ***** ***** ** 
722280 13876 200301292123 200   7 ***  13 OVC * * *  1.5 61 10 ** *   55   54 ****** 30.10 ****** *** ***  0.06 ***** ***** ***** ** 
722280 13876 200301292145 220  10 ***  11 OVC * * *  3.0 61 10 ** *   55   54 ****** 30.10 ****** *** ***  0.07 ***** ***** ***** ** 
722280 13876 200301292153 210   9 ***  14 OVC * * *  3.0 61 45 10 *   56   54 1019.0 30.10 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301292231 220   8 ***   6 OVC * * *  3.0 63 10 ** *   55   54 ****** 30.10 ****** *** ***  0.05 ***** ***** ***** ** 
722280 13876 200301292253 210   7 ***   9 OVC * * *  6.0 61 45 10 *   56   54 1019.0 30.10 ****** *** ***  0.10 ***** ***** ***** ** 
722280 13876 200301292353 210   5 ***   9 OVC * * *  7.0 61 ** ** *   56   55 1019.0 30.10 ******  57  55  0.01  0.54 ***** ***** ** 
722280 13876 200301300017 220   6 ***   9 OVC * * *  2.5 63 10 ** *   55   55 ****** 30.10 ****** *** ***  0.03 ***** ***** ***** ** 
722280 13876 200301300033 210   3 ***   9 OVC * * *  4.0 61 10 ** *   55   55 ****** 30.10 ****** *** ***  0.05 ***** ***** ***** ** 
722280 13876 200301300053 ***   0 ***   7 OVC * * *  5.0 61 45 10 *   56   55 1019.2 30.10 ****** *** ***  0.10 ***** ***** ***** ** 
722280 13876 200301300153 ***   0 ***   5 OVC * * *  2.5 61 45 10 *   56   55 1019.1 30.10 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301300206 ***   0 ***   5 OVC * * *  1.5 61 10 ** *   55   55 ****** 30.10 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301300215 ***   0 ***   2 OVC * * *  1.0 61 10 ** *   55   55 ****** 30.10 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300232 ***   0 *** 722 *** * * * **** 00 ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300253 ***   0 ***   2 *** * * * **** 00 ** ** * **** **** 1019.3 ***** ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300300 ***   0 ***   3 *** * * *  0.5 61 45 ** *   55   55 1019.3 30.11 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301300312 340  11 ***   1 *** * * * **** 00 ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300324 010   9 ***   1 OVC * * *  3.0 61 10 ** *   52   52 ****** 30.12 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301300353 350   7 ***   3 OVC * * *  3.0 61 45 10 *   51   50 1020.1 30.13 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301300453 350   8 ***   3 OVC * * *  2.0 45 10 ** *   48   47 1020.2 30.13 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301300501 340   9 ***   3 OVC * * *  1.8 10 ** ** *   48   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300518 360   7 ***   3 OVC * * *  2.0 10 ** ** *   46   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300526 350   7 ***   3 OVC * * *  1.8 51 10 ** *   46   46 ****** 30.12 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301300553 360   8 ***   3 OVC * * *  1.2 51 45 10 *   47   46 1020.0 30.13 ******  57  47     T  0.13 ***** ***** ** 
722280 13876 200301300653 350   9 ***   3 OVC * * *  1.0 61 45 10 *   45   45 1020.1 30.13 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301300753 340   8 ***   3 OVC * * *  1.0 61 45 10 *   45   44 1020.5 30.14 ****** *** ***  0.10 ***** ***** ***** ** 
722280 13876 200301300835 010   9 ***   2 OVC * * *  2.5 10 ** ** *   45   43 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301300853 350   8 ***   5 OVC * * *  2.5 45 10 ** *   44   43 1020.7 30.15 ****** *** ***  0.00 ***** *****  0.10 ** 
722280 13876 200301300907 350   8 ***   3 OVC * * *  2.0 61 10 ** *   45   43 ****** 30.15 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301300941 350   6 ***   3 OVC * * *  2.0 61 10 ** *   43   43 ****** 30.15 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301300953 340   7 ***   5 OVC * * *  2.0 45 10 ** *   43   42 1020.9 30.15 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301053 360   9 ***   5 OVC * * *  2.0 51 45 10 *   42   40 1021.2 30.16 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301153 340  12 ***   5 OVC * * *  2.0 51 45 10 *   41   39 1022.3 30.19 ******  46  41     T  0.11  0.99 ***** ** 
722280 13876 200301301238 010   9 ***   5 OVC * * *  3.0 51 10 ** *   39   37 ****** 30.20 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301301253 360   9 ***   5 OVC * * *  3.0 51 45 10 *   40   38 1022.9 30.21 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301353 350   8 ***   5 OVC * * *  4.0 10 ** ** *   39   37 1023.6 30.23 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301301400 350   8 ***   5 OVC * * *  4.0 45 10 ** *   40   38 1023.6 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301453 350   8 ***   5 OVC * * *  1.5 45 10 ** *   39   37 1024.3 30.25 ****** *** ***  0.00 ***** *****     T ** 
722280 13876 200301301553 350   9 ***   5 OVC * * *  1.5 45 10 ** *   40   38 1024.9 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301653 350   9 ***   7 OVC * * *  2.0 45 10 ** *   40   38 1025.0 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301753 340   9 ***   9 OVC * * *  2.0 45 10 ** *   41   38 1024.4 30.25 ******  41  39  0.00  0.00 ***** ***** ** 
722280 13876 200301301803 360   9 ***   9 OVC * * *  3.0 10 ** ** *   41   37 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301301853 360  12 ***   9 OVC * * *  3.0 45 10 ** *   42   38 1023.8 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301301906 330  10 ***  11 OVC * * *  4.0 10 ** ** *   43   37 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301301953 330   9 ***  11 OVC * * *  4.0 45 10 ** *   42   38 1023.6 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301302053 020  10 ***  11 OVC * * *  4.0 05 ** ** *   43   38 1023.8 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301302153 360   7 ***  13 OVC * * *  5.0 05 ** ** *   43   38 1024.0 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301302253 010   9 ***  11 OVC * * *  7.0 00 ** ** *   40   36 1024.2 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301302305 360   8 ***   9 OVC * * *  6.0 10 ** ** *   39   37 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301302353 030   6 ***   9 OVC * * *  8.0 00 ** ** *   39   36 1024.4 30.25 ******  43  39  0.00 ***** ***** ***** ** 
722280 13876 200301310033 020   8 ***  11 OVC * * *  8.0 00 ** ** *   39   36 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301310053 050  10 ***  11 OVC * * *  8.0 00 ** ** *   39   35 1024.4 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310153 030   7 ***   9 OVC * * *  7.0 00 ** ** *   39   35 1024.3 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310253 030   5 ***   9 OVC * * *  8.0 00 ** ** *   38   35 1024.5 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310353 030   5 ***   9 OVC * * *  7.0 00 ** ** *   38   35 1024.5 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310453 060   6 ***   7 OVC * * *  6.0 45 10 ** *   38   35 1024.5 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310553 110   6 ***   5 OVC * * *  5.0 45 10 ** *   37   35 1024.5 30.25 ******  39  37  0.00 ***** ***** ***** ** 
722280 13876 200301310653 ***   0 ***   7 OVC * * *  3.0 45 10 ** *   37   35 1023.7 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310753 080   6 ***   7 OVC * * *  5.0 45 10 ** *   39   35 1022.8 30.20 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310853 100   6 ***   7 OVC * * *  4.0 45 10 ** *   39   35 1022.6 30.19 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301310953 080   8 ***   7 OVC * * *  4.0 45 10 ** *   38   35 1022.3 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311053 130   7 ***   7 OVC * * *  3.0 45 10 ** *   38   36 1022.6 30.19 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311153 160   5 ***   7 OVC * * *  5.0 45 10 ** *   38   36 1022.7 30.19 ******  39  37  0.00 ***** ***** ***** ** 
722280 13876 200301311253 120   5 ***   7 OVC * * *  5.0 45 10 ** *   38   35 1022.8 30.20 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311353 100   7 ***   7 OVC * * *  5.0 45 10 ** *   38   36 1022.4 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311453 140   8 ***   7 OVC * * *  4.0 45 10 ** *   39   36 1022.1 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311553 ***   5 ***   9 OVC * * *  5.0 05 ** ** *   40   35 1022.1 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311608 100   7 ***  11 OVC * * *  5.0 05 ** ** *   39   36 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301311653 ***   6 ***  13 BKN * * *  9.0 00 ** ** *   43   36 1021.5 30.16 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311710 120   7 *** 722 SCT * * * 10.1 00 ** ** *   43   36 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301311753 ***   6 *** 722 SCT * * * 10.0 00 ** ** *   47   36 1019.7 30.11 ******  48  38  0.00 ***** ***** ***** ** 
722280 13876 200301311853 240   6 *** 722 SCT * * * 10.0 00 ** ** *   50   35 1018.6 30.08 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301311953 220   9 *** 722 SCT * * * 10.0 00 ** ** *   53   34 1017.6 30.05 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301312053 250  14 *** 722 SCT * * * 10.0 00 ** ** *   55   31 1017.0 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301312153 260  12 *** 722 *** * * * 10.0 00 ** ** *   55   28 1015.9 ***** ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301312253 280  16 ***  42 OVC * * * 10.0 00 ** ** *   52   30 1016.9 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301312353 270  12 ***  34 OVC * * * 10.0 00 ** ** *   49   34 1016.9 30.03 ******  55  47  0.00 ***** ***** ***** ** 
