"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"70362125516","2020-01-01T12:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.26","2","6",,"FZ:8 FG:2 |FG |",,,"83",,"VV:09 11","29.23","0.25","5","180","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/01/20 12:28:02 SPECI PASO 012128Z 18010G19KT 1/4SM FZFG VV011 M14/M17 A2926 RMK AO2 PK WND 19026/2056 T11441167 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.27","1","6","0.00","HZ:7 s |FU |HZ s",,,"79","29.27","VV:09 10","29.24","0.25s","5","VRB","23","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13901/01/20 12:53:02 METAR PASO 012153Z 19009G20KT 1/4SM HZ VV010 M14/M17 A2927 RMK AO2 PK WND 19026/2056 SLP912 T11441172 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T13:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","2","6",,"FZ:8 FG:2 |FG |",,,"83",,"VV:09 9","29.25","0.25","5","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/01/20 13:13:02 SPECI PASO 012213Z VRB05KT 1/4SM FZFG VV009 M14/M17 A2928 RMK AO2 T11441167 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T13:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.30","1","7",,"HZ:7 s ||HZ s",,,"78",,"VV:09 10","29.27","0.25s","6","200","24","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/01/20 13:51:02 SPECI PASO 012251Z 20013G21KT 1/4SM HZ VV010 M14/M17 A2930 RMK AO2 PWINO FZRANO TSNO $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.30","0","6","0.00","HZ:7 s |FU |HZ s",,,"76","29.30","VV:09 10","29.27","0.25s","5","210","24","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/01/20 13:53:02 METAR PASO 012253Z 21009G21KT 1/4SM HZ VV010 M14/M18 A2930 RMK AO2 SLP922 T11441178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T14:36:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.31","1","6",,"HZ:7 s |FU |HZ s",,,"79",,"VV:09 11","29.28","0.50s","5","VRB","17","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/20 14:36:02 SPECI PASO 012336Z 20010G15KT 1/2SM HZ VV011 M14/M17 A2931 RMK AO2 T11441172 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.32","0","6","0.00","HZ:7 s |FU |HZ s","-0.08","1","76","29.32","VV:09 14","29.29","0.50s","5","190","21","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14501/01/20 14:53:02 METAR PASO 012353Z 19009G18KT 1/2SM HZ VV014 M14/M18 A2932 RMK AO2 SLP930 60000 T11441178 11144 21150 51028 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T15:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.33","0","6",,"HZ:7 |FU |HZ",,,"76",,"VV:09 16","29.30","1.00","5","170","17","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/01/20 15:14:01 SPECI PASO 020014Z 17010G15KT 1SM HZ VV016 M14/M18 A2933 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T15:25:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.34","0","6",,"HZ:7 s |FU |HZ s",,,"76",,"VV:09 15","29.31","0.50s","5","200","21","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/20 15:25:01 SPECI PASO 020025Z 20007G18KT 1/2SM HZ VV015 M14/M18 A2934 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T15:50:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.34","0","7",,"HZ:7 |FU |HZ",,,"72",,"VV:09 14","29.31","0.75","6","VRB","20","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/01/20 15:50:01 SPECI PASO 020050Z 20011G17KT 3/4SM HZ VV014 M14/M18 A2934 RMK AO2 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.34","0","6","0.00","HZ:7 |FU |HZ",,,"76","29.34","VV:09 14","29.31","1.00","5","VRB","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/01/20 15:53:01 METAR PASO 020053Z 19009G17KT 1SM HZ VV014 M14/M18 A2934 RMK AO2 SLP936 T11441178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T16:04:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.35","0","6",,"HZ:7 |FU |HZ",,,"76",,"OVC:08 15","29.32","1.50","5","200","21","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 16:04:01 SPECI PASO 020104Z 20009G18KT 1 1/2SM HZ OVC015 M14/M18 A2935 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.37","0","6","0.00","HZ:7 |FU |HZ",,,"76","29.37","OVC:08 17","29.34","1.50","5","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/01/20 16:53:01 METAR PASO 020153Z 18007KT 1 1/2SM HZ OVC017 M14/M18 A2937 RMK AO2 SLP945 T11441178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T17:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.38","0","6",,"HZ:7 |FU |HZ",,,"76",,"BKN:07 19 OVC:08 24","29.35","2.00","5","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 17:28:01 SPECI PASO 020228Z 18007KT 2SM HZ BKN019 OVC024 M14/M18 A2938 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T17:39:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.38","-1","6",,"HZ:7 |FU |HZ",,,"73",,"BKN:07 19 OVC:08 27","29.35","1.50","5","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/01/20 17:39:01 SPECI PASO 020239Z 18008KT 1 1/2SM HZ BKN019 OVC027 M14/M18 A2938 RMK AO2 T11441183 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.39","-1","6","0.00","HZ:7 |FU |HZ","-0.04","3","73","29.39","OVC:08 18","29.36","1.50","5","180",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/01/20 17:53:01 METAR PASO 020253Z 18010KT 1 1/2SM HZ OVC018 M14/M18 A2939 RMK AO2 SLP951 T11441183 53015 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T18:05:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.39","-1","6",,"HZ:7 |FU |HZ",,,"73",,"OVC:08 18","29.36","2.00","5","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/01/20 18:05:01 SPECI PASO 020305Z 19007KT 2SM HZ OVC018 M14/M18 A2939 RMK AO2 T11441183 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T18:33:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.40","0","6",,"HZ:7 |FU |HZ",,,"76",,"OVC:08 20","29.37","1.25","5","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/20 18:33:01 SPECI PASO 020333Z 18007KT 1 1/4SM HZ OVC020 M14/M18 A2940 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T18:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.40","-1","6",,"HZ:7 |FU |HZ",,,"73",,"BKN:07 22 OVC:08 37","29.37","3.00","5","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 18:43:01 SPECI PASO 020343Z VRB06KT 3SM HZ BKN022 OVC037 M14/M18 A2940 RMK AO2 T11441183 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T18:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.40","0","7",,"HZ:7 ||HZ",,,"72",,"BKN:07 20 OVC:08 35","29.37","2.50","6","180","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/01/20 18:51:03 SPECI PASO 020351Z 18011G19KT 2 1/2SM HZ BKN020 OVC035 M14/M18 A2940 RMK AO2 PWINO FZRANO TSNO $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.40","-1","6","0.00","HZ:7 |FU |HZ",,,"73","29.40","BKN:07 20 OVC:08 35","29.37","2.50V","5","180","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14301/01/20 18:53:01 METAR PASO 020353Z 18012G19KT 2 1/2SM HZ BKN020 OVC035 M14/M18 A2940 RMK AO2 VIS 1 3/4V3 SLP957 T11441183 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T19:05:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.41","0","6",,"HZ:7 |FU |HZ",,,"76",,"OVC:08 20","29.38","1.75","5","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/01/20 19:05:01 SPECI PASO 020405Z 20006KT 1 3/4SM HZ OVC020 M14/M18 A2941 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T19:13:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.41","-1","6",,"HZ:7 |FU |HZ",,,"73",,"OVC:08 20","29.38","2.00","5","180","17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/01/20 19:13:01 SPECI PASO 020413Z 18009G15KT 2SM HZ OVC020 M14/M18 A2941 RMK AO2 T11441183 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T19:42:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.42","-1","6",,"HZ:7 |FU |HZ",,,"73",,"BKN:07 22 OVC:08 33","29.39","3.00","5","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 19:42:02 SPECI PASO 020442Z 18006KT 3SM HZ BKN022 OVC033 M14/M18 A2942 RMK AO2 T11441183 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T19:51:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.42","0","7",,"HZ:7 |FU |HZ",,,"72",,"BKN:07 20 OVC:08 32","29.39","2.00","6","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/01/20 19:51:02 SPECI PASO 020451Z 17005KT 2SM HZ BKN020 OVC032 M14/M18 A2942 RMK AO2 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.42","0","6","0.00","HZ:7 |FU |HZ",,,"76","29.42","BKN:07 20 OVC:08 30","29.39","2.00","5","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/01/20 19:53:02 METAR PASO 020453Z 18005KT 2SM HZ BKN020 OVC030 M14/M18 A2942 RMK AO2 SLP963 T11441178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T20:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.43","0","6",,"HZ:7 |FU |HZ",,,"76",,"BKN:07 22 OVC:08 30","29.40","4.00","5","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 20:08:02 SPECI PASO 020508Z 18006KT 4SM HZ BKN022 OVC030 M14/M18 A2943 RMK AO2 T11441178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.44","0","6","0.00","HZ:7 |FU |HZ","-0.03","3","76","29.44","OVC:08 29","29.41","4.00","5","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13501/01/20 20:53:02 METAR PASO 020553Z 16003KT 4SM HZ OVC029 M14/M18 A2944 RMK AO2 SLP968 T11441178 11139 21144 53011 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T21:10:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.44","1","6",,"HZ:7 |FU |HZ",,,"79",,"BKN:07 27 OVC:08 33","29.41","2.00","5","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 21:10:02 SPECI PASO 020610Z 17005KT 2SM HZ BKN027 OVC033 M14/M17 A2944 RMK AO2 T11441172 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T21:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.45","1","7",,"HZ:7 |FU |HZ",,,"76",,"BKN:07 25 OVC:08 30","29.42","3.00","6","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 21:26:02 SPECI PASO 020626Z VRB06KT 3SM HZ BKN025 OVC030 M14/M17 A2945 RMK AO2 T11391172 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T21:51:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.46","0","7",,"HZ:7 |FU |HZ",,,"72",,"OVC:08 30","29.43","4.00","6","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/01/20 21:51:02 SPECI PASO 020651Z 17006KT 4SM HZ OVC030 M14/M18 A2946 RMK AO2 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.46","0","7","0.00","HZ:7 |FU |HZ",,,"73","29.46","OVC:08 30","29.43","4.00","6","190",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 21:53:02 METAR PASO 020653Z 19006KT 4SM HZ OVC030 M14/M18 A2946 RMK AO2 SLP977 T11391178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T22:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.47","0","7",,"HZ:7 |FU |HZ",,,"73",,"OVC:08 29","29.44","4.00","6","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/01/20 22:21:02 SPECI PASO 020721Z 18004KT 4SM HZ OVC029 M14/M18 A2947 RMK AO2 T11391178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T22:32:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.47","0","7",,"HZ:7 |FU |HZ",,,"73",,"OVC:08 30","29.44","5.00","6","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/01/20 22:32:02 SPECI PASO 020732Z 17005KT 5SM HZ OVC030 M14/M18 A2947 RMK AO2 T11391178 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.48","1","7","0.00","HZ:7 |FU |HZ",,,"76","29.47","BKN:07 22 OVC:08 32","29.45","2.00","6","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/01/20 22:53:02 METAR PASO 020753Z VRB04KT 2SM HZ BKN022 OVC032 M14/M17 A2948 RMK AO2 SLP981 T11391172 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T23:46:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.49","2","7",,"HZ:7 |FU |HZ",,,"80",,"BKN:07 23 OVC:08 36","29.46","3.00","6","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/01/20 23:46:02 SPECI PASO 020846Z 17005KT 3SM HZ BKN023 OVC036 M14/M17 A2949 RMK AO2 T11391167 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.50","2","7","0.00","HZ:7 |FU |HZ","-0.04","3","80","29.50","BKN:07 25 OVC:08 37","29.47","3.00","6","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14001/01/20 23:53:02 METAR PASO 020853Z 18004KT 3SM HZ BKN025 OVC037 M14/M17 A2950 RMK AO2 SLP989 T11391167 411221150 53013 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"8",,,"29.22",,"9.6","0","-18.4","57","10","5","190","38","T",,,"200","23","SN FZFG BR HZ FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75324 HR PRECIPITATION (IN):T     WEATHER(CODE):2,8  24 HR MAX TEMP (F):10 24 HR MAX TEMP TIME (LST):0033 24 HR MIN TEMP (F):05 24 HR MIN TEMP TIME (LST):1120 AVERAGE STATION PRESSURE(D):29.221 MINIMUM SEA LEVEL PRESSURE:28.98 TIME OF OCCURRENCE:0001 PEAK WIND SPEED (MPH):38  PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):0246  FASTEST 2MIN SPEED (MPH):23 FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):0338 AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F):8  HEATING DEGREE DAYS: 57 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 06 LATEST NIGHT MIN TEMP(1900-0800 LST):06 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    T    T    T    T    T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"1004","1617",,"2005-10-30"
"70362125516","2020-01-02T00:19:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","1","7",,"HZ:7 |FU |HZ",,,"76",,"OVC:08 19","29.48","2.00","6","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/02/20 00:19:02 SPECI PASO 020919Z 18006KT 2SM HZ OVC019 M14/M17 A2951 RMK AO2 T11391172 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-02T00:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","1","7",,,,,"76",,"OVC:08 23","29.48","7.00","6","170",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/02/20 00:31:02 SPECI PASO 020931Z 17007KT 7SM OVC023 M14/M17 A2951 RMK AO2 T11391172 PWINO FZRANO TSNO $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-02T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","0","7","T",,,,"73","29.52","BKN:07 21 OVC:08 32","29.49","7.00","6","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/02/20 00:53:02 METAR PASO 020953Z 15006KT 7SM BKN021 OVC032 M14/M18 A2952 RMK AO2 SLP996 T11391178 PWINO FZRANO TSNO $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
